Year,Region,Country,Crop,Area_hectares,Yield_t_per_ha,Winter_Tmax,Spring_Tmax,Summer_Tmax,Autumn_Tmax,Winter_Tmin,Spring_Tmin,Summer_Tmin,Autumn_Tmin,Spring_Temp_Mean,Summer_Temp_Mean,Flowering_Temp,Grain_Filling_Temp,Summer_Tmax_Peak,Spring_Tmin_Coldest,Spring_Temp_Range,Summer_Temp_Range,Spring_GDD,Summer_GDD,Winter_Rain,Spring_Rain,Summer_Rain,Autumn_Rain,Planting_Rain,Grain_Filling_Rain,Harvest_Rain,Annual_Rain,Rain_Deviation_from_Optimal,Spring_Rain_Squared,Summer_Rain_Squared,Winter_Sun,Spring_Sun,Summer_Sun,Autumn_Sun,Grain_Filling_Sun,Flowering_Sun,Summer_Sun_per_Rain,Winter_Frost,Spring_Frost,Autumn_Frost,Late_Spring_Frost,Spring_Temp_x_Rain,Summer_Temp_x_Rain,Summer_Temp_x_Sun,Heat_Stress,Cold_Spring,Extreme_Summer_Rain,Drought_Spring
2005,Sued_DE,Germany,Wheat,662521,6.842,1.780258297920227,13.568281809488932,22.271079381306965,13.841123580932615,-4.192760070164998,2.835707902908325,11.26208464304606,4.9508571326732635,8.201994856198628,16.766582012176514,20.68967342376709,23.077580451965332,23.343029022216797,-2.0133516788482666,10.732573906580608,11.008994738260904,738.1795370578766,1508.9923810958862,222.34644317626953,231.0852165222168,301.8029975891113,143.27984619140625,140.1589317321777,181.05134201049805,240.97042846679688,898.5145034790039,21.81965705968821,53400.37729511982,91085.04935377314,158.63518905639648,632.6860046386719,785.6270446777344,352.1736640930176,563.4370727539062,579.8095703125,2.5945154140904223,71.0,23.0,15.0,6.0,1895.359757258768,5060.204710598546,17496.762276119414,1,1,0,0
2005,Sued_DE,Germany,Winter_Barley,396345,5.658,1.780258297920227,13.568281809488932,22.271079381306965,13.841123580932615,-4.192760070164998,2.835707902908325,11.26208464304606,4.9508571326732635,8.201994856198628,16.766582012176514,20.68967342376709,23.077580451965332,23.343029022216797,-2.0133516788482666,10.732573906580608,11.008994738260904,738.1795370578766,1508.9923810958862,222.34644317626953,231.0852165222168,301.8029975891113,143.27984619140625,140.1589317321777,181.05134201049805,240.97042846679688,898.5145034790039,21.81965705968821,53400.37729511982,91085.04935377314,158.63518905639648,632.6860046386719,785.6270446777344,352.1736640930176,563.4370727539062,579.8095703125,2.5945154140904223,71.0,23.0,15.0,6.0,1895.359757258768,5060.204710598546,17496.762276119414,1,1,0,0
2005,West_DE,Germany,Oats,37587,4.849,3.8513986269632974,14.223821957906088,22.4020201365153,15.267203172047934,-1.0162683576345444,4.516495267550151,11.578036626180014,6.852363665898641,9.37015861272812,16.990028381347656,20.381311416625977,23.07624340057373,23.602333068847656,1.387109875679016,9.707326690355938,10.823983510335289,843.3142751455307,1529.102554321289,205.07709503173828,195.9658966064453,207.27215576171875,152.1105995178223,118.25509643554688,135.2143325805664,150.8878936767578,760.4257469177246,159.9084136209675,38402.632632768014,42961.7465541102,123.2906551361084,564.9513549804688,750.9201965332031,329.85837173461914,539.6350708007812,540.4183044433594,3.60547569974894,51.0,13.0,12.0,2.0,1836.2315338878716,3521.5598090547137,16822.129363652843,1,1,0,0
2005,West_DE,Germany,Oilseed_Rape,181493,3.763,3.8513986269632974,14.223821957906088,22.4020201365153,15.267203172047934,-1.0162683576345444,4.516495267550151,11.578036626180014,6.852363665898641,9.37015861272812,16.990028381347656,20.381311416625977,23.07624340057373,23.602333068847656,1.387109875679016,9.707326690355938,10.823983510335289,843.3142751455307,1529.102554321289,205.07709503173828,195.9658966064453,207.27215576171875,152.1105995178223,118.25509643554688,135.2143325805664,150.8878936767578,760.4257469177246,159.9084136209675,38402.632632768014,42961.7465541102,123.2906551361084,564.9513549804688,750.9201965332031,329.85837173461914,539.6350708007812,540.4183044433594,3.60547569974894,51.0,13.0,12.0,2.0,1836.2315338878716,3521.5598090547137,16822.129363652843,1,1,0,0
2005,West_DE,Germany,Spring_Barley,90312,4.751,3.8513986269632974,14.223821957906088,22.4020201365153,15.267203172047934,-1.0162683576345444,4.516495267550151,11.578036626180014,6.852363665898641,9.37015861272812,16.990028381347656,20.381311416625977,23.07624340057373,23.602333068847656,1.387109875679016,9.707326690355938,10.823983510335289,843.3142751455307,1529.102554321289,205.07709503173828,195.9658966064453,207.27215576171875,152.1105995178223,118.25509643554688,135.2143325805664,150.8878936767578,760.4257469177246,159.9084136209675,38402.632632768014,42961.7465541102,123.2906551361084,564.9513549804688,750.9201965332031,329.85837173461914,539.6350708007812,540.4183044433594,3.60547569974894,51.0,13.0,12.0,2.0,1836.2315338878716,3521.5598090547137,16822.129363652843,1,1,0,0
2005,West_DE,Germany,Wheat,517950,7.773,3.8513986269632974,14.223821957906088,22.4020201365153,15.267203172047934,-1.0162683576345444,4.516495267550151,11.578036626180014,6.852363665898641,9.37015861272812,16.990028381347656,20.381311416625977,23.07624340057373,23.602333068847656,1.387109875679016,9.707326690355938,10.823983510335289,843.3142751455307,1529.102554321289,205.07709503173828,195.9658966064453,207.27215576171875,152.1105995178223,118.25509643554688,135.2143325805664,150.8878936767578,760.4257469177246,159.9084136209675,38402.632632768014,42961.7465541102,123.2906551361084,564.9513549804688,750.9201965332031,329.85837173461914,539.6350708007812,540.4183044433594,3.60547569974894,51.0,13.0,12.0,2.0,1836.2315338878716,3521.5598090547137,16822.129363652843,1,1,0,0
2005,West_DE,Germany,Winter_Barley,287224,6.719,3.8513986269632974,14.223821957906088,22.4020201365153,15.267203172047934,-1.0162683576345444,4.516495267550151,11.578036626180014,6.852363665898641,9.37015861272812,16.990028381347656,20.381311416625977,23.07624340057373,23.602333068847656,1.387109875679016,9.707326690355938,10.823983510335289,843.3142751455307,1529.102554321289,205.07709503173828,195.9658966064453,207.27215576171875,152.1105995178223,118.25509643554688,135.2143325805664,150.8878936767578,760.4257469177246,159.9084136209675,38402.632632768014,42961.7465541102,123.2906551361084,564.9513549804688,750.9201965332031,329.85837173461914,539.6350708007812,540.4183044433594,3.60547569974894,51.0,13.0,12.0,2.0,1836.2315338878716,3521.5598090547137,16822.129363652843,1,1,0,0
2006,Nord_DE,Germany,Oats,31185,4.486,4.012313365936279,11.64115556081136,23.83845392862956,16.588444073994953,-0.626225471496582,3.1190949281056723,12.792887369791666,8.929813226064047,7.380125244458517,18.315670649210613,19.96195697784424,25.06830883026123,28.37013053894043,-2.470350503921509,8.522060632705688,11.045566558837892,664.2112720012665,1648.410358428955,111.5997486114502,191.08818817138672,210.4107894897461,143.35531044006348,120.40462493896484,69.72431182861328,175.0547981262207,656.4540367126465,263.88012382604563,36514.6956586233,44272.700333698245,101.0546932220459,538.2549819946289,805.4087371826172,284.21595764160156,612.8777160644531,544.9004821777344,3.809686057776542,48.0,27.0,2.0,3.0,1410.2547614414905,3853.814721334576,19199.699075043533,1,1,0,0
2006,Nord_DE,Germany,Oilseed_Rape,502906,3.845,4.012313365936279,11.64115556081136,23.83845392862956,16.588444073994953,-0.626225471496582,3.1190949281056723,12.792887369791666,8.929813226064047,7.380125244458517,18.315670649210613,19.96195697784424,25.06830883026123,28.37013053894043,-2.470350503921509,8.522060632705688,11.045566558837892,664.2112720012665,1648.410358428955,111.5997486114502,191.08818817138672,210.4107894897461,143.35531044006348,120.40462493896484,69.72431182861328,175.0547981262207,656.4540367126465,263.88012382604563,36514.6956586233,44272.700333698245,101.0546932220459,538.2549819946289,805.4087371826172,284.21595764160156,612.8777160644531,544.9004821777344,3.809686057776542,48.0,27.0,2.0,3.0,1410.2547614414905,3853.814721334576,19199.699075043533,1,1,0,0
2006,Nord_DE,Germany,Spring_Barley,68976,4.614,4.012313365936279,11.64115556081136,23.83845392862956,16.588444073994953,-0.626225471496582,3.1190949281056723,12.792887369791666,8.929813226064047,7.380125244458517,18.315670649210613,19.96195697784424,25.06830883026123,28.37013053894043,-2.470350503921509,8.522060632705688,11.045566558837892,664.2112720012665,1648.410358428955,111.5997486114502,191.08818817138672,210.4107894897461,143.35531044006348,120.40462493896484,69.72431182861328,175.0547981262207,656.4540367126465,263.88012382604563,36514.6956586233,44272.700333698245,101.0546932220459,538.2549819946289,805.4087371826172,284.21595764160156,612.8777160644531,544.9004821777344,3.809686057776542,48.0,27.0,2.0,3.0,1410.2547614414905,3853.814721334576,19199.699075043533,1,1,0,0
2006,Nord_DE,Germany,Wheat,893851,7.926,4.012313365936279,11.64115556081136,23.83845392862956,16.588444073994953,-0.626225471496582,3.1190949281056723,12.792887369791666,8.929813226064047,7.380125244458517,18.315670649210613,19.96195697784424,25.06830883026123,28.37013053894043,-2.470350503921509,8.522060632705688,11.045566558837892,664.2112720012665,1648.410358428955,111.5997486114502,191.08818817138672,210.4107894897461,143.35531044006348,120.40462493896484,69.72431182861328,175.0547981262207,656.4540367126465,263.88012382604563,36514.6956586233,44272.700333698245,101.0546932220459,538.2549819946289,805.4087371826172,284.21595764160156,612.8777160644531,544.9004821777344,3.809686057776542,48.0,27.0,2.0,3.0,1410.2547614414905,3853.814721334576,19199.699075043533,1,1,0,0
2006,Nord_DE,Germany,Winter_Barley,384890,6.8,4.012313365936279,11.64115556081136,23.83845392862956,16.588444073994953,-0.626225471496582,3.1190949281056723,12.792887369791666,8.929813226064047,7.380125244458517,18.315670649210613,19.96195697784424,25.06830883026123,28.37013053894043,-2.470350503921509,8.522060632705688,11.045566558837892,664.2112720012665,1648.410358428955,111.5997486114502,191.08818817138672,210.4107894897461,143.35531044006348,120.40462493896484,69.72431182861328,175.0547981262207,656.4540367126465,263.88012382604563,36514.6956586233,44272.700333698245,101.0546932220459,538.2549819946289,805.4087371826172,284.21595764160156,612.8777160644531,544.9004821777344,3.809686057776542,48.0,27.0,2.0,3.0,1410.2547614414905,3853.814721334576,19199.699075043533,1,1,0,0
2006,Ost_DE,Germany,Oats,33436,3.898,2.868038376172384,12.229491551717125,24.584781010945637,16.829235712687176,-2.7383960088094077,2.7807456652323403,12.472506841023764,7.674566586812337,7.5051186084747314,18.5286439259847,20.87134552001953,26.26249599456787,29.616147994995117,-2.490811824798584,9.448745886484785,12.112274169921871,675.4606747627258,1667.577953338623,97.30874252319336,164.62408828735352,164.42694473266602,103.3941135406494,102.24772644042967,70.83398818969727,127.922664642334,529.7538890838623,390.5802714548298,27101.090444442365,27036.220154119204,125.55550384521484,564.4087371826172,819.5362548828125,321.94776153564453,629.8208618164062,565.2265014648438,4.954067526346467,60.0,27.0,4.0,3.0,1235.523308408604,3046.608310789134,20148.11935682447,1,1,0,1
2006,Ost_DE,Germany,Oilseed_Rape,571991,3.618,2.868038376172384,12.229491551717125,24.584781010945637,16.829235712687176,-2.7383960088094077,2.7807456652323403,12.472506841023764,7.674566586812337,7.5051186084747314,18.5286439259847,20.87134552001953,26.26249599456787,29.616147994995117,-2.490811824798584,9.448745886484785,12.112274169921871,675.4606747627258,1667.577953338623,97.30874252319336,164.62408828735352,164.42694473266602,103.3941135406494,102.24772644042967,70.83398818969727,127.922664642334,529.7538890838623,390.5802714548298,27101.090444442365,27036.220154119204,125.55550384521484,564.4087371826172,819.5362548828125,321.94776153564453,629.8208618164062,565.2265014648438,4.954067526346467,60.0,27.0,4.0,3.0,1235.523308408604,3046.608310789134,20148.11935682447,1,1,0,1
2006,Ost_DE,Germany,Spring_Barley,100590,4.837,2.868038376172384,12.229491551717125,24.584781010945637,16.829235712687176,-2.7383960088094077,2.7807456652323403,12.472506841023764,7.674566586812337,7.5051186084747314,18.5286439259847,20.87134552001953,26.26249599456787,29.616147994995117,-2.490811824798584,9.448745886484785,12.112274169921871,675.4606747627258,1667.577953338623,97.30874252319336,164.62408828735352,164.42694473266602,103.3941135406494,102.24772644042967,70.83398818969727,127.922664642334,529.7538890838623,390.5802714548298,27101.090444442365,27036.220154119204,125.55550384521484,564.4087371826172,819.5362548828125,321.94776153564453,629.8208618164062,565.2265014648438,4.954067526346467,60.0,27.0,4.0,3.0,1235.523308408604,3046.608310789134,20148.11935682447,1,1,0,1
2006,Ost_DE,Germany,Wheat,826359,6.461,2.868038376172384,12.229491551717125,24.584781010945637,16.829235712687176,-2.7383960088094077,2.7807456652323403,12.472506841023764,7.674566586812337,7.5051186084747314,18.5286439259847,20.87134552001953,26.26249599456787,29.616147994995117,-2.490811824798584,9.448745886484785,12.112274169921871,675.4606747627258,1667.577953338623,97.30874252319336,164.62408828735352,164.42694473266602,103.3941135406494,102.24772644042967,70.83398818969727,127.922664642334,529.7538890838623,390.5802714548298,27101.090444442365,27036.220154119204,125.55550384521484,564.4087371826172,819.5362548828125,321.94776153564453,629.8208618164062,565.2265014648438,4.954067526346467,60.0,27.0,4.0,3.0,1235.523308408604,3046.608310789134,20148.11935682447,1,1,0,1
2006,Ost_DE,Germany,Winter_Barley,336088,6.229,2.868038376172384,12.229491551717125,24.584781010945637,16.829235712687176,-2.7383960088094077,2.7807456652323403,12.472506841023764,7.674566586812337,7.5051186084747314,18.5286439259847,20.87134552001953,26.26249599456787,29.616147994995117,-2.490811824798584,9.448745886484785,12.112274169921871,675.4606747627258,1667.577953338623,97.30874252319336,164.62408828735352,164.42694473266602,103.3941135406494,102.24772644042967,70.83398818969727,127.922664642334,529.7538890838623,390.5802714548298,27101.090444442365,27036.220154119204,125.55550384521484,564.4087371826172,819.5362548828125,321.94776153564453,629.8208618164062,565.2265014648438,4.954067526346467,60.0,27.0,4.0,3.0,1235.523308408604,3046.608310789134,20148.11935682447,1,1,0,1
2006,Sued_DE,Germany,Oats,67505,4.717,2.502370605866114,12.093853950500488,23.47582244873047,16.181092898050945,-4.00080527861913,2.7062187989552817,11.893535931905111,6.58397642771403,7.400036374727885,17.68467919031779,20.457836151123047,25.56045627593994,28.275623321533203,-2.571786403656006,9.387635151545206,11.582286516825356,666.0032737255096,1591.621127128601,130.48068809509277,323.97349548339844,285.5802230834961,151.9654426574707,202.8390884399414,125.77953338623048,220.88558959960935,891.999849319458,28.33431121923411,104958.8257757316,81556.0638164194,171.7477989196777,586.9991302490234,849.5414276123047,367.40956115722656,654.1545715332031,576.8711547851562,2.96441051818425,74.0,29.0,6.0,7.0,2397.4156510248886,5050.394628331016,19943.683717467473,1,1,0,0
2006,Sued_DE,Germany,Oilseed_Rape,240949,3.853,2.502370605866114,12.093853950500488,23.47582244873047,16.181092898050945,-4.00080527861913,2.7062187989552817,11.893535931905111,6.58397642771403,7.400036374727885,17.68467919031779,20.457836151123047,25.56045627593994,28.275623321533203,-2.571786403656006,9.387635151545206,11.582286516825356,666.0032737255096,1591.621127128601,130.48068809509277,323.97349548339844,285.5802230834961,151.9654426574707,202.8390884399414,125.77953338623048,220.88558959960935,891.999849319458,28.33431121923411,104958.8257757316,81556.0638164194,171.7477989196777,586.9991302490234,849.5414276123047,367.40956115722656,654.1545715332031,576.8711547851562,2.96441051818425,74.0,29.0,6.0,7.0,2397.4156510248886,5050.394628331016,19943.683717467473,1,1,0,0
2006,Sued_DE,Germany,Spring_Barley,223109,4.471,2.502370605866114,12.093853950500488,23.47582244873047,16.181092898050945,-4.00080527861913,2.7062187989552817,11.893535931905111,6.58397642771403,7.400036374727885,17.68467919031779,20.457836151123047,25.56045627593994,28.275623321533203,-2.571786403656006,9.387635151545206,11.582286516825356,666.0032737255096,1591.621127128601,130.48068809509277,323.97349548339844,285.5802230834961,151.9654426574707,202.8390884399414,125.77953338623048,220.88558959960935,891.999849319458,28.33431121923411,104958.8257757316,81556.0638164194,171.7477989196777,586.9991302490234,849.5414276123047,367.40956115722656,654.1545715332031,576.8711547851562,2.96441051818425,74.0,29.0,6.0,7.0,2397.4156510248886,5050.394628331016,19943.683717467473,1,1,0,0
2006,Sued_DE,Germany,Wheat,662521,6.998,2.502370605866114,12.093853950500488,23.47582244873047,16.181092898050945,-4.00080527861913,2.7062187989552817,11.893535931905111,6.58397642771403,7.400036374727885,17.68467919031779,20.457836151123047,25.56045627593994,28.275623321533203,-2.571786403656006,9.387635151545206,11.582286516825356,666.0032737255096,1591.621127128601,130.48068809509277,323.97349548339844,285.5802230834961,151.9654426574707,202.8390884399414,125.77953338623048,220.88558959960935,891.999849319458,28.33431121923411,104958.8257757316,81556.0638164194,171.7477989196777,586.9991302490234,849.5414276123047,367.40956115722656,654.1545715332031,576.8711547851562,2.96441051818425,74.0,29.0,6.0,7.0,2397.4156510248886,5050.394628331016,19943.683717467473,1,1,0,0
2006,Sued_DE,Germany,Winter_Barley,396345,5.715,2.502370605866114,12.093853950500488,23.47582244873047,16.181092898050945,-4.00080527861913,2.7062187989552817,11.893535931905111,6.58397642771403,7.400036374727885,17.68467919031779,20.457836151123047,25.56045627593994,28.275623321533203,-2.571786403656006,9.387635151545206,11.582286516825356,666.0032737255096,1591.621127128601,130.48068809509277,323.97349548339844,285.5802230834961,151.9654426574707,202.8390884399414,125.77953338623048,220.88558959960935,891.999849319458,28.33431121923411,104958.8257757316,81556.0638164194,171.7477989196777,586.9991302490234,849.5414276123047,367.40956115722656,654.1545715332031,576.8711547851562,2.96441051818425,74.0,29.0,6.0,7.0,2397.4156510248886,5050.394628331016,19943.683717467473,1,1,0,0
